word	lemma	tense	nonfinite	singular-number	third-person	imperative-subjunctive	participle
bipartitioning	bipartition	PRS	0	0	0	0	1
bipartitioned	bipartition	PST	0	0	0	0	0
bipartitioned	bipartition	PST	0	0	0	0	1
shucks	shuck	PRS	0	1	1	0	0
shucking	shuck	PRS	0	0	0	0	1
shucked	shuck	PST	0	0	0	0	0
doorstepped	doorstep	PST	0	0	0	0	1
upbends	upbend	PRS	0	1	1	0	0
upbending	upbend	PRS	0	0	0	0	1
thinkes	thinke	PRS	0	1	1	0	0
thought	thinke	PST	0	0	0	0	0
thought	thinke	PST	0	0	0	0	1
capillarizes	capillarize	PRS	0	1	1	0	0
capillarizing	capillarize	PRS	0	0	0	0	1
capillarized	capillarize	PST	0	0	0	0	0
melodramatizes	melodramatize	PRS	0	1	1	0	0
melodramatized	melodramatize	PST	0	0	0	0	0
filtres	filtre	PRS	0	1	1	0	0
filtring	filtre	PRS	0	0	0	0	1
filtred	filtre	PST	0	0	0	0	0
gypsifies	gypsify	PRS	0	1	1	0	0
gypsifying	gypsify	PRS	0	0	0	0	1
gypsified	gypsify	PST	0	0	0	0	1
pantheonizes	pantheonize	PRS	0	1	1	0	0
pantheonized	pantheonize	PST	0	0	0	0	0
resyndicates	resyndicate	PRS	0	1	1	0	0
resyndicating	resyndicate	PRS	0	0	0	0	1
resyndicated	resyndicate	PST	0	0	0	0	0
resyndicated	resyndicate	PST	0	0	0	0	1
zonked	zonk	PST	0	0	0	0	1
cellularizes	cellularize	PRS	0	1	1	0	0
cellularized	cellularize	PST	0	0	0	0	1
ostents	ostent	PRS	0	1	1	0	0
ostenting	ostent	PRS	0	0	0	0	1
ostented	ostent	PST	0	0	0	0	0
strobes	strobe	PRS	0	1	1	0	0
strobed	strobe	PST	0	0	0	0	1
overstimulates	overstimulate	PRS	0	1	1	0	0
overstimulating	overstimulate	PRS	0	0	0	0	1
overstimulated	overstimulate	PST	0	0	0	0	0
overstimulated	overstimulate	PST	0	0	0	0	1
retestifies	retestify	PRS	0	1	1	0	0
posteriorised	posteriorise	PST	0	0	0	0	0
phosphonated	phosphonate	PST	0	0	0	0	0
phosphonated	phosphonate	PST	0	0	0	0	1
uncrinkled	uncrinkle	PST	0	0	0	0	0
uncrinkled	uncrinkle	PST	0	0	0	0	1
magics	magic	PRS	0	1	1	0	0
magicking	magic	PRS	0	0	0	0	1
magicked	magic	PST	0	0	0	0	1
repristinating	repristinate	PRS	0	0	0	0	1
repristinated	repristinate	PST	0	0	0	0	0
repristinated	repristinate	PST	0	0	0	0	1
grooms	groom	PRS	0	1	1	0	0
groomed	groom	PST	0	0	0	0	0
allomothering	allomother	PRS	0	0	0	0	1
allomothered	allomother	PST	0	0	0	0	0
allomothered	allomother	PST	0	0	0	0	1
mutarotates	mutarotate	PRS	0	1	1	0	0
mutarotated	mutarotate	PST	0	0	0	0	0
mutarotated	mutarotate	PST	0	0	0	0	1
monopolised	monopolise	PST	0	0	0	0	0
monopolised	monopolise	PST	0	0	0	0	1
masculinised	masculinise	PST	0	0	0	0	0
masculinised	masculinise	PST	0	0	0	0	1
trustifying	trustify	PRS	0	0	0	0	1
trustified	trustify	PST	0	0	0	0	0
trustified	trustify	PST	0	0	0	0	1
weans	wean	PRS	0	1	1	0	0
weaning	wean	PRS	0	0	0	0	1
weaned	wean	PST	0	0	0	0	0
snipes	snipe	PRS	0	1	1	0	0
erotises	erotise	PRS	0	1	1	0	0
erotising	erotise	PRS	0	0	0	0	1
erotised	erotise	PST	0	0	0	0	0
erotised	erotise	PST	0	0	0	0	1
governmentalises	governmentalise	PRS	0	1	1	0	0
governmentalising	governmentalise	PRS	0	0	0	0	1
governmentalised	governmentalise	PST	0	0	0	0	0
governmentalised	governmentalise	PST	0	0	0	0	1
southers	souther	PRS	0	1	1	0	0
southering	souther	PRS	0	0	0	0	1
southered	souther	PST	0	0	0	0	0
procrasturbates	procrasturbate	PRS	0	1	1	0	0
procrasturbated	procrasturbate	PST	0	0	0	0	0
procrasturbated	procrasturbate	PST	0	0	0	0	1
shirks	shirk	PRS	0	1	1	0	0
shirked	shirk	PST	0	0	0	0	0
nativizes	nativize	PRS	0	1	1	0	0
nativizing	nativize	PRS	0	0	0	0	1
nativized	nativize	PST	0	0	0	0	0
nativized	nativize	PST	0	0	0	0	1
eyeballed	eyeball	PST	0	0	0	0	0
eyeballed	eyeball	PST	0	0	0	0	1
calleting	callet	PRS	0	0	0	0	1
calleted	callet	PST	0	0	0	0	0
calleted	callet	PST	0	0	0	0	1
tangoes	tango	PRS	0	1	1	0	0
tangoed	tango	PST	0	0	0	0	0
tangoed	tango	PST	0	0	0	0	1
outlanded	outland	PST	0	0	0	0	0
outlanded	outland	PST	0	0	0	0	1
radiotags	radiotag	PRS	0	1	1	0	0
radiotagging	radiotag	PRS	0	0	0	0	1
soothers	soother	PRS	0	1	1	0	0
soothering	soother	PRS	0	0	0	0	1
myeks	myek	PRS	0	1	1	0	0
myekin	myek	PRS	0	0	0	0	1
necrobumping	necrobump	PRS	0	0	0	0	1
necrobumped	necrobump	PST	0	0	0	0	0
necrobumped	necrobump	PST	0	0	0	0	1
tails	tail	PRS	0	1	1	0	0
tailing	tail	PRS	0	0	0	0	1
tailed	tail	PST	0	0	0	0	1
repotentising	repotentise	PRS	0	0	0	0	1
repotentised	repotentise	PST	0	0	0	0	1
distantiating	distantiate	PRS	0	0	0	0	1
merchandises	merchandise	PRS	0	1	1	0	0
merchandising	merchandise	PRS	0	0	0	0	1
merchandised	merchandise	PST	0	0	0	0	0
merchandised	merchandise	PST	0	0	0	0	1
bats	bat	PRS	0	1	1	0	0
batting	bat	PRS	0	0	0	0	1
batted	bat	PST	0	0	0	0	0
emparadises	emparadise	PRS	0	1	1	0	0
emparadised	emparadise	PST	0	0	0	0	0
emparadised	emparadise	PST	0	0	0	0	1
bedwelling	bedwell	PRS	0	0	0	0	1
bedwelt	bedwell	PST	0	0	0	0	0
bedwelt	bedwell	PST	0	0	0	0	1
mislodges	mislodge	PRS	0	1	1	0	0
mislodging	mislodge	PRS	0	0	0	0	1
mislodged	mislodge	PST	0	0	0	0	1
rereads	reread	PRS	0	1	1	0	0
rereading	reread	PRS	0	0	0	0	1
reread	reread	PST	0	0	0	0	0
reread	reread	PST	0	0	0	0	1
mechanicizes	mechanicize	PRS	0	1	1	0	0
mechanicized	mechanicize	PST	0	0	0	0	1
mands	mand	PRS	0	1	1	0	0
manding	mand	PRS	0	0	0	0	1
manded	mand	PST	0	0	0	0	0
manded	mand	PST	0	0	0	0	1
titles	title	PRS	0	1	1	0	0
titling	title	PRS	0	0	0	0	1
titled	title	PST	0	0	0	0	1
retypes	retype	PRS	0	1	1	0	0
retyped	retype	PST	0	0	0	0	0
retyped	retype	PST	0	0	0	0	1
gorges	gorge	PRS	0	1	1	0	0
gorged	gorge	PST	0	0	0	0	0
effeminises	effeminise	PRS	0	1	1	0	0
effeminising	effeminise	PRS	0	0	0	0	1
effeminised	effeminise	PST	0	0	0	0	0
withers	wither	PRS	0	1	1	0	0
withering	wither	PRS	0	0	0	0	1
withered	wither	PST	0	0	0	0	0
sored	sore	PST	0	0	0	0	0
sored	sore	PST	0	0	0	0	1
catstitched	catstitch	PST	0	0	0	0	0
catstitched	catstitch	PST	0	0	0	0	1
recodified	recodify	PST	0	0	0	0	0
recodified	recodify	PST	0	0	0	0	1
cooptates	cooptate	PRS	0	1	1	0	0
recontextualised	recontextualise	PST	0	0	0	0	0
recontextualised	recontextualise	PST	0	0	0	0	1
blemishes	blemish	PRS	0	1	1	0	0
blemishing	blemish	PRS	0	0	0	0	1
blemished	blemish	PST	0	0	0	0	1
wads	wad	PRS	0	1	1	0	0
wadded	wad	PST	0	0	0	0	0
wadded	wad	PST	0	0	0	0	1
endoreduplicates	endoreduplicate	PRS	0	1	1	0	0
endoreduplicating	endoreduplicate	PRS	0	0	0	0	1
endoreduplicated	endoreduplicate	PST	0	0	0	0	0
endoreduplicated	endoreduplicate	PST	0	0	0	0	1
replates	replate	PRS	0	1	1	0	0
cockneyising	cockneyise	PRS	0	0	0	0	1
reencourages	reencourage	PRS	0	1	1	0	0
reencouraging	reencourage	PRS	0	0	0	0	1
reencouraged	reencourage	PST	0	0	0	0	1
ponces	ponce	PRS	0	1	1	0	0
poncing	ponce	PRS	0	0	0	0	1
gating	gate	PRS	0	0	0	0	1
gated	gate	PST	0	0	0	0	0
protoxidizes	protoxidize	PRS	0	1	1	0	0
onshores	onshore	PRS	0	1	1	0	0
onshoring	onshore	PRS	0	0	0	0	1
onshored	onshore	PST	0	0	0	0	1
appareling	apparel	PRS	0	0	0	0	1
appareled	apparel	PST	0	0	0	0	0
appareled	apparel	PST	0	0	0	0	1
holidaying	holiday	PRS	0	0	0	0	1
holidayed	holiday	PST	0	0	0	0	0
spooms	spoom	PRS	0	1	1	0	0
spooming	spoom	PRS	0	0	0	0	1
spoomed	spoom	PST	0	0	0	0	0
analyzes	analyze	PRS	0	1	1	0	0
analyzing	analyze	PRS	0	0	0	0	1
analyzed	analyze	PST	0	0	0	0	0
charabancing	charabanc	PRS	0	0	0	0	1
canoodling	canoodle	PRS	0	0	0	0	1
canoodled	canoodle	PST	0	0	0	0	1
bootblacks	bootblack	PRS	0	1	1	0	0
bootblacking	bootblack	PRS	0	0	0	0	1
bootblacked	bootblack	PST	0	0	0	0	0
bootblacked	bootblack	PST	0	0	0	0	1
unclothing	unclothe	PRS	0	0	0	0	1
unclothed	unclothe	PST	0	0	0	0	1
smittling	smittle	PRS	0	0	0	0	1
specularizes	specularize	PRS	0	1	1	0	0
specularized	specularize	PST	0	0	0	0	0
specularized	specularize	PST	0	0	0	0	1
discomfited	discomfit	PST	0	0	0	0	1
recruiting	recruit	PRS	0	0	0	0	1
recruited	recruit	PST	0	0	0	0	0
recruited	recruit	PST	0	0	0	0	1
osmicates	osmicate	PRS	0	1	1	0	0
circumferencing	circumference	PRS	0	0	0	0	1
circumferenced	circumference	PST	0	0	0	0	0
pannels	pannel	PRS	0	1	1	0	0
panneling	pannel	PRS	0	0	0	0	1
panneled	pannel	PST	0	0	0	0	1
snored	snore	PST	0	0	0	0	0
stethoscoping	stethoscope	PRS	0	0	0	0	1
stethoscoped	stethoscope	PST	0	0	0	0	0
snowbladed	snowblade	PST	0	0	0	0	0
snowbladed	snowblade	PST	0	0	0	0	1
dissolving	dissolve	PRS	0	0	0	0	1
dissolved	dissolve	PST	0	0	0	0	0
dissolved	dissolve	PST	0	0	0	0	1
enhaloed	enhalo	PST	0	0	0	0	1
geneticizes	geneticize	PRS	0	1	1	0	0
geneticized	geneticize	PST	0	0	0	0	0
stamps	stamp	PRS	0	1	1	0	0
stamped	stamp	PST	0	0	0	0	0
stamped	stamp	PST	0	0	0	0	1
unswathed	unswathe	PST	0	0	0	0	0
gorgonises	gorgonise	PRS	0	1	1	0	0
gorgonised	gorgonise	PST	0	0	0	0	0
swans	swan	PRS	0	1	1	0	0
swanning	swan	PRS	0	0	0	0	1
decohered	decohere	PST	0	0	0	0	1
emblemizes	emblemize	PRS	0	1	1	0	0
emblemizing	emblemize	PRS	0	0	0	0	1
emblemized	emblemize	PST	0	0	0	0	0
trepidates	trepidate	PRS	0	1	1	0	0
trepidated	trepidate	PST	0	0	0	0	0
outdwelt	outdwell	PST	0	0	0	0	0
outdwelt	outdwell	PST	0	0	0	0	1
underappreciated	underappreciate	PST	0	0	0	0	0
whitenizes	whitenize	PRS	0	1	1	0	0
whitenized	whitenize	PST	0	0	0	0	0
whitenized	whitenize	PST	0	0	0	0	1
devocalized	devocalize	PST	0	0	0	0	1
kemping	kemp	PRS	0	0	0	0	1
kemped	kemp	PST	0	0	0	0	0
monologizes	monologize	PRS	0	1	1	0	0
monologized	monologize	PST	0	0	0	0	1
overnetting	overnet	PRS	0	0	0	0	1
overnetted	overnet	PST	0	0	0	0	0
overnetted	overnet	PST	0	0	0	0	1
adminiculating	adminiculate	PRS	0	0	0	0	1
chocolating	chocolate	PRS	0	0	0	0	1
chocolated	chocolate	PST	0	0	0	0	0
charters	charter	PRS	0	1	1	0	0
chartering	charter	PRS	0	0	0	0	1
chartered	charter	PST	0	0	0	0	0
beflying	befly	PRS	0	0	0	0	1
beflown	befly	PST	0	0	0	0	1
toswinks	toswink	PRS	0	1	1	0	0
toswinking	toswink	PRS	0	0	0	0	1
toswank	toswink	PST	0	0	0	0	0
dumbfounders	dumbfounder	PRS	0	1	1	0	0
dumbfoundering	dumbfounder	PRS	0	0	0	0	1
dumbfoundered	dumbfounder	PST	0	0	0	0	0
dumbfoundered	dumbfounder	PST	0	0	0	0	1
fleeches	fleech	PRS	0	1	1	0	0
fleeching	fleech	PRS	0	0	0	0	1
fleeched	fleech	PST	0	0	0	0	0
fleeched	fleech	PST	0	0	0	0	1
accesses	access	PRS	0	1	1	0	0
accessed	access	PST	0	0	0	0	0
accessed	access	PST	0	0	0	0	1
annexes	annexe	PRS	0	1	1	0	0
annexing	annexe	PRS	0	0	0	0	1
annexed	annexe	PST	0	0	0	0	0
annexed	annexe	PST	0	0	0	0	1
plantarflexes	plantarflex	PRS	0	1	1	0	0
plantarflexing	plantarflex	PRS	0	0	0	0	1
plantarflexed	plantarflex	PST	0	0	0	0	0
curmurs	curmur	PRS	0	1	1	0	0
curmurred	curmur	PST	0	0	0	0	1
persecutes	persecute	PRS	0	1	1	0	0
persecuting	persecute	PRS	0	0	0	0	1
persecuted	persecute	PST	0	0	0	0	1
prostatectomizing	prostatectomize	PRS	0	0	0	0	1
prostatectomized	prostatectomize	PST	0	0	0	0	0
prostatectomized	prostatectomize	PST	0	0	0	0	1
runnels	runnel	PRS	0	1	1	0	0
runnelling	runnel	PRS	0	0	0	0	1
crutches	crutch	PRS	0	1	1	0	0
crutching	crutch	PRS	0	0	0	0	1
crutched	crutch	PST	0	0	0	0	0
cockfights	cockfight	PRS	0	1	1	0	0
cockfighting	cockfight	PRS	0	0	0	0	1
cockfought	cockfight	PST	0	0	0	0	0
cockfought	cockfight	PST	0	0	0	0	1
constipating	constipate	PRS	0	0	0	0	1
constipated	constipate	PST	0	0	0	0	1
venting	vent	PRS	0	0	0	0	1
vented	vent	PST	0	0	0	0	0
vented	vent	PST	0	0	0	0	1
evitates	evitate	PRS	0	1	1	0	0
evitated	evitate	PST	0	0	0	0	1
infiltrating	infiltrate	PRS	0	0	0	0	1
infiltrated	infiltrate	PST	0	0	0	0	0
transnatures	transnature	PRS	0	1	1	0	0
transnaturing	transnature	PRS	0	0	0	0	1
transnatured	transnature	PST	0	0	0	0	0
transnatured	transnature	PST	0	0	0	0	1
mixes	mix	PRS	0	1	1	0	0
mixing	mix	PRS	0	0	0	0	1
mixed	mix	PST	0	0	0	0	0
mixed	mix	PST	0	0	0	0	1
atsakes	atsake	PRS	0	1	1	0	0
atsaking	atsake	PRS	0	0	0	0	1
declinating	declinate	PRS	0	0	0	0	1
declinated	declinate	PST	0	0	0	0	0
declinated	declinate	PST	0	0	0	0	1
fremishing	fremish	PRS	0	0	0	0	1
fremished	fremish	PST	0	0	0	0	1
betopping	betop	PRS	0	0	0	0	1
betopped	betop	PST	0	0	0	0	0
betopped	betop	PST	0	0	0	0	1
reputes	repute	PRS	0	1	1	0	0
reputing	repute	PRS	0	0	0	0	1
reputed	repute	PST	0	0	0	0	1
retotalled	retotal	PST	0	0	0	0	0
retotalled	retotal	PST	0	0	0	0	1
overhating	overhate	PRS	0	0	0	0	1
overhated	overhate	PST	0	0	0	0	0
misstyles	misstyle	PRS	0	1	1	0	0
misstyled	misstyle	PST	0	0	0	0	1
jimmies	jimmy	PRS	0	1	1	0	0
jimmied	jimmy	PST	0	0	0	0	0
jimmied	jimmy	PST	0	0	0	0	1
symbolifies	symbolify	PRS	0	1	1	0	0
symbolified	symbolify	PST	0	0	0	0	0
symbolified	symbolify	PST	0	0	0	0	1
keeps	keep	PRS	0	1	1	0	0
kept	keep	PST	0	0	0	0	0
kept	keep	PST	0	0	0	0	1
lymphadenectomises	lymphadenectomise	PRS	0	1	1	0	0
lymphadenectomising	lymphadenectomise	PRS	0	0	0	0	1
restandardizes	restandardize	PRS	0	1	1	0	0
restandardizing	restandardize	PRS	0	0	0	0	1
restandardized	restandardize	PST	0	0	0	0	0
restandardized	restandardize	PST	0	0	0	0	1
serodiagnoses	serodiagnose	PRS	0	1	1	0	0
serodiagnosed	serodiagnose	PST	0	0	0	0	0
retrimming	retrim	PRS	0	0	0	0	1
retrimmed	retrim	PST	0	0	0	0	1
mismapping	mismap	PRS	0	0	0	0	1
mismapped	mismap	PST	0	0	0	0	0
mismapped	mismap	PST	0	0	0	0	1
fleches	fleche	PRS	0	1	1	0	0
fleching	fleche	PRS	0	0	0	0	1
microcopies	microcopy	PRS	0	1	1	0	0
microcopying	microcopy	PRS	0	0	0	0	1
microcopied	microcopy	PST	0	0	0	0	0
microcopied	microcopy	PST	0	0	0	0	1
fletcherizing	fletcherize	PRS	0	0	0	0	1
fletcherized	fletcherize	PST	0	0	0	0	0
fletcherized	fletcherize	PST	0	0	0	0	1
generalizes	generalize	PRS	0	1	1	0	0
generalizing	generalize	PRS	0	0	0	0	1
generalized	generalize	PST	0	0	0	0	1
polaroids	polaroid	PRS	0	1	1	0	0
polaroiding	polaroid	PRS	0	0	0	0	1
mastres	mastre	PRS	0	1	1	0	0
mastring	mastre	PRS	0	0	0	0	1
mastred	mastre	PST	0	0	0	0	0
pitchpoled	pitchpole	PST	0	0	0	0	1
mancipates	mancipate	PRS	0	1	1	0	0
mancipating	mancipate	PRS	0	0	0	0	1
mancipated	mancipate	PST	0	0	0	0	1
recycles	recycle	PRS	0	1	1	0	0
recycling	recycle	PRS	0	0	0	0	1
recycled	recycle	PST	0	0	0	0	1
photoassociated	photoassociate	PST	0	0	0	0	0
photoassociated	photoassociate	PST	0	0	0	0	1
hoddling	hoddle	PRS	0	0	0	0	1
hoddled	hoddle	PST	0	0	0	0	0
hoddled	hoddle	PST	0	0	0	0	1
demucifies	demucify	PRS	0	1	1	0	0
demucifying	demucify	PRS	0	0	0	0	1
demucified	demucify	PST	0	0	0	0	0
penthousing	penthouse	PRS	0	0	0	0	1
penthoused	penthouse	PST	0	0	0	0	1
hates	hate	PRS	0	1	1	0	0
hated	hate	PST	0	0	0	0	0
hated	hate	PST	0	0	0	0	1
fellated	fellate	PST	0	0	0	0	1
radicalizes	radicalize	PRS	0	1	1	0	0
radicalized	radicalize	PST	0	0	0	0	1
degenitalizes	degenitalize	PRS	0	1	1	0	0
barging	barge	PRS	0	0	0	0	1
barged	barge	PST	0	0	0	0	1
disincarcerated	disincarcerate	PST	0	0	0	0	0
disincarcerated	disincarcerate	PST	0	0	0	0	1
untrammels	untrammel	PRS	0	1	1	0	0
untrammelled	untrammel	PST	0	0	0	0	0
untrammelled	untrammel	PST	0	0	0	0	1
conacres	conacre	PRS	0	1	1	0	0
conacring	conacre	PRS	0	0	0	0	1
conacred	conacre	PST	0	0	0	0	0
conacred	conacre	PST	0	0	0	0	1
recutting	recut	PRS	0	0	0	0	1
reflagging	reflag	PRS	0	0	0	0	1
reflagged	reflag	PST	0	0	0	0	1
jackals	jackal	PRS	0	1	1	0	0
hypothesised	hypothesise	PST	0	0	0	0	1
ferruminated	ferruminate	PST	0	0	0	0	0
tocks	tock	PRS	0	1	1	0	0
tocking	tock	PRS	0	0	0	0	1
tocked	tock	PST	0	0	0	0	0
tocked	tock	PST	0	0	0	0	1
photodepolarizes	photodepolarize	PRS	0	1	1	0	0
photodepolarizing	photodepolarize	PRS	0	0	0	0	1
photodepolarized	photodepolarize	PST	0	0	0	0	1
housesits	housesit	PRS	0	1	1	0	0
housesitting	housesit	PRS	0	0	0	0	1
foisted	foist	PST	0	0	0	0	0
foisted	foist	PST	0	0	0	0	1
spalls	spall	PRS	0	1	1	0	0
spalled	spall	PST	0	0	0	0	1
hefts	heft	PRS	0	1	1	0	0
hefting	heft	PRS	0	0	0	0	1
hefted	heft	PST	0	0	0	0	0
hefted	heft	PST	0	0	0	0	1
disembodies	disembody	PRS	0	1	1	0	0
disembodying	disembody	PRS	0	0	0	0	1
disembodied	disembody	PST	0	0	0	0	0
overregularizes	overregularize	PRS	0	1	1	0	0
overregularizing	overregularize	PRS	0	0	0	0	1
overfares	overfare	PRS	0	1	1	0	0
overfaring	overfare	PRS	0	0	0	0	1
recomputes	recompute	PRS	0	1	1	0	0
recomputing	recompute	PRS	0	0	0	0	1
recomputed	recompute	PST	0	0	0	0	0
demouses	demouse	PRS	0	1	1	0	0
demousing	demouse	PRS	0	0	0	0	1
demoused	demouse	PST	0	0	0	0	0
berths	berth	PRS	0	1	1	0	0
berthing	berth	PRS	0	0	0	0	1
berthed	berth	PST	0	0	0	0	0
berthed	berth	PST	0	0	0	0	1
denizened	denizen	PST	0	0	0	0	0
denizened	denizen	PST	0	0	0	0	1
kreeses	kreese	PRS	0	1	1	0	0
kreesing	kreese	PRS	0	0	0	0	1
kreesed	kreese	PST	0	0	0	0	1
reveres	revere	PRS	0	1	1	0	0
revered	revere	PST	0	0	0	0	0
revered	revere	PST	0	0	0	0	1
ensnares	ensnare	PRS	0	1	1	0	0
ensnaring	ensnare	PRS	0	0	0	0	1
ensnared	ensnare	PST	0	0	0	0	1
unfriends	unfriend	PRS	0	1	1	0	0
destalinizing	destalinize	PRS	0	0	0	0	1
remains	remain	PRS	0	1	1	0	0
scarifies	scarify	PRS	0	1	1	0	0
scarified	scarify	PST	0	0	0	0	0
equalizes	equalize	PRS	0	1	1	0	0
equalizing	equalize	PRS	0	0	0	0	1
revitalized	revitalize	PST	0	0	0	0	1
polysensitizes	polysensitize	PRS	0	1	1	0	0
polysensitizing	polysensitize	PRS	0	0	0	0	1
polysensitized	polysensitize	PST	0	0	0	0	1
conferruminates	conferruminate	PRS	0	1	1	0	0
conferruminating	conferruminate	PRS	0	0	0	0	1
conferruminated	conferruminate	PST	0	0	0	0	1
halses	halse	PRS	0	1	1	0	0
halsing	halse	PRS	0	0	0	0	1
halsed	halse	PST	0	0	0	0	0
centesimates	centesimate	PRS	0	1	1	0	0
centesimating	centesimate	PRS	0	0	0	0	1
centesimated	centesimate	PST	0	0	0	0	1
miming	mime	PRS	0	0	0	0	1
mimed	mime	PST	0	0	0	0	0
mimed	mime	PST	0	0	0	0	1
precluding	preclude	PRS	0	0	0	0	1
precluded	preclude	PST	0	0	0	0	1
chafes	chafe	PRS	0	1	1	0	0
chafing	chafe	PRS	0	0	0	0	1
chafed	chafe	PST	0	0	0	0	0
chafed	chafe	PST	0	0	0	0	1
rediscusses	rediscuss	PRS	0	1	1	0	0
rediscussing	rediscuss	PRS	0	0	0	0	1
rediscussed	rediscuss	PST	0	0	0	0	0
proletarianises	proletarianise	PRS	0	1	1	0	0
proletarianising	proletarianise	PRS	0	0	0	0	1
proletarianised	proletarianise	PST	0	0	0	0	0
athetises	athetise	PRS	0	1	1	0	0
athetised	athetise	PST	0	0	0	0	0
athetised	athetise	PST	0	0	0	0	1
trolls	troll	PRS	0	1	1	0	0
trolling	troll	PRS	0	0	0	0	1
trolled	troll	PST	0	0	0	0	1
felches	felch	PRS	0	1	1	0	0
felched	felch	PST	0	0	0	0	0
felched	felch	PST	0	0	0	0	1
vidchats	vidchat	PRS	0	1	1	0	0
vidchatting	vidchat	PRS	0	0	0	0	1
vidchatted	vidchat	PST	0	0	0	0	0
vidchatted	vidchat	PST	0	0	0	0	1
steeks	steek	PRS	0	1	1	0	0
uncentring	uncentre	PRS	0	0	0	0	1
uncentred	uncentre	PST	0	0	0	0	0
uncentred	uncentre	PST	0	0	0	0	1
expolishing	expolish	PRS	0	0	0	0	1
expolished	expolish	PST	0	0	0	0	1
noyades	noyade	PRS	0	1	1	0	0
noyading	noyade	PRS	0	0	0	0	1
wintles	wintle	PRS	0	1	1	0	0
wintled	wintle	PST	0	0	0	0	0
zizzling	zizzle	PRS	0	0	0	0	1
carboyed	carboy	PST	0	0	0	0	0
forteaching	forteach	PRS	0	0	0	0	1
fortaught	forteach	PST	0	0	0	0	0
fortaught	forteach	PST	0	0	0	0	1
gales	gale	PRS	0	1	1	0	0
galing	gale	PRS	0	0	0	0	1
galed	gale	PST	0	0	0	0	0
metricked	metric	PST	0	0	0	0	0
metricked	metric	PST	0	0	0	0	1
flanging	flange	PRS	0	0	0	0	1
flanged	flange	PST	0	0	0	0	1
cryopreserves	cryopreserve	PRS	0	1	1	0	0
cryopreserving	cryopreserve	PRS	0	0	0	0	1
cryopreserved	cryopreserve	PST	0	0	0	0	0
geoprofiling	geoprofile	PRS	0	0	0	0	1
geoprofiled	geoprofile	PST	0	0	0	0	0
dephosphonylates	dephosphonylate	PRS	0	1	1	0	0
dephosphonylating	dephosphonylate	PRS	0	0	0	0	1
dephosphonylated	dephosphonylate	PST	0	0	0	0	0
antennated	antennate	PST	0	0	0	0	1
mithridatizes	mithridatize	PRS	0	1	1	0	0
mithridatizing	mithridatize	PRS	0	0	0	0	1
haptenates	haptenate	PRS	0	1	1	0	0
haptenated	haptenate	PST	0	0	0	0	1
plaws	plaw	PRS	0	1	1	0	0
plawed	plaw	PST	0	0	0	0	1
unarchived	unarchive	PST	0	0	0	0	0
unarchived	unarchive	PST	0	0	0	0	1
scurs	scur	PRS	0	1	1	0	0
apprising	apprise	PRS	0	0	0	0	1
apprised	apprise	PST	0	0	0	0	1
underinsulating	underinsulate	PRS	0	0	0	0	1
underinsulated	underinsulate	PST	0	0	0	0	1
heteromultimerizes	heteromultimerize	PRS	0	1	1	0	0
heteromultimerized	heteromultimerize	PST	0	0	0	0	0
jellygraphs	jellygraph	PRS	0	1	1	0	0
jellygraphing	jellygraph	PRS	0	0	0	0	1
jellygraphed	jellygraph	PST	0	0	0	0	1
melded	meld	PST	0	0	0	0	1
fictionalizes	fictionalize	PRS	0	1	1	0	0
fictionalized	fictionalize	PST	0	0	0	0	0
fictionalized	fictionalize	PST	0	0	0	0	1
supercoils	supercoil	PRS	0	1	1	0	0
supercoiling	supercoil	PRS	0	0	0	0	1
supercoiled	supercoil	PST	0	0	0	0	1
metabolizes	metabolize	PRS	0	1	1	0	0
metabolized	metabolize	PST	0	0	0	0	0
tonsures	tonsure	PRS	0	1	1	0	0
tonsuring	tonsure	PRS	0	0	0	0	1
snaps	snap	PRS	0	1	1	0	0
diffined	diffine	PST	0	0	0	0	0
diffined	diffine	PST	0	0	0	0	1
psychologizes	psychologize	PRS	0	1	1	0	0
psychologizing	psychologize	PRS	0	0	0	0	1
psychologized	psychologize	PST	0	0	0	0	0
anaesthetizes	anaesthetize	PRS	0	1	1	0	0
anaesthetized	anaesthetize	PST	0	0	0	0	0
anaesthetized	anaesthetize	PST	0	0	0	0	1
pixelizes	pixelize	PRS	0	1	1	0	0
pixelizing	pixelize	PRS	0	0	0	0	1
airlifts	airlift	PRS	0	1	1	0	0
airlifting	airlift	PRS	0	0	0	0	1
airlifted	airlift	PST	0	0	0	0	0
airlifted	airlift	PST	0	0	0	0	1
genderswapped	genderswap	PST	0	0	0	0	1
micronises	micronise	PRS	0	1	1	0	0
micronising	micronise	PRS	0	0	0	0	1
micronised	micronise	PST	0	0	0	0	1
miscleaves	miscleave	PRS	0	1	1	0	0
miscleft	miscleave	PST	0	0	0	0	1
dringed	dring	PST	0	0	0	0	0
ollied	ollie	PST	0	0	0	0	1
chocolatizing	chocolatize	PRS	0	0	0	0	1
chocolatized	chocolatize	PST	0	0	0	0	0
chocolatized	chocolatize	PST	0	0	0	0	1
fures	fure	PRS	0	1	1	0	0
furing	fure	PRS	0	0	0	0	1
fured	fure	PST	0	0	0	0	0
snees	snee	PRS	0	1	1	0	0
counterindicated	counterindicate	PST	0	0	0	0	0
torpedoes	torpedo	PRS	0	1	1	0	0
